entry_date,ticker,total_pnl,cumulative_pnl,cumulative_return_pct
2021-07-20,LUV,-50.0,1180.29,2.732998615543746
2021-07-26,MSFT,-50.0,1130.29,2.5579909578983506
2021-07-28,ACN,-50.0,1080.29,2.3907292931559625
2021-08-01,EQR,-50.0,1030.29,2.2307104891610408
2021-08-01,CPT,-50.0,980.29,2.07747406415758
2021-08-04,HCA,-50.0,930.29,1.930597761246221
2021-08-04,EXR,-50.0,880.29,1.7896936626884175
2021-08-10,ISRG,-50.0,830.29,1.654404768760126
2021-08-16,DDOG,-50.0,780.29,1.524401977625798
2021-08-16,FTNT,-50.0,730.29,1.399381412442229
2021-08-20,LVS,83.84,814.13,1.5307042390164596
2021-08-22,PNR,65.93,880.06,1.6241275753816022
2021-08-22,COF,0.0,880.06,1.594697846199342
2021-08-22,YUM,0.0,880.06,1.5663156875576982
2021-08-23,FMC,65.68,945.74,1.6537781645814764
2021-08-28,CARR,69.63,1015.37,1.7450228686555658
2021-08-29,CBOE,-50.0,965.37,1.6310609338629352
2021-08-29,EVRG,0.0,965.37,1.6039608796837437
2021-08-31,MPWR,-50.0,915.37,1.4960294430335517
2021-08-31,OTIS,105.97,1021.34,1.6423787556907332
2021-09-03,CDW,66.01,1087.3500000000001,1.7208545541992037
2021-09-06,EXR,66.43,1153.7800000000002,1.797539456425739
2021-09-07,DHR,65.23,1219.0100000000002,1.870030710285223
2021-09-09,AMT,69.1,1288.1100000000001,1.946178556001416
2021-09-09,DGX,66.19,1354.3000000000002,2.015728426920654
2021-09-09,MSCI,65.21,1419.5100000000002,2.0818010803584226
2021-09-09,WST,70.74,1490.2500000000002,2.153956624278419
2021-09-12,IRM,0.0,1490.2500000000002,2.123267636585487
2021-09-12,EFX,0.0,1490.2500000000002,2.093440861015615
2021-09-12,CDW,71.72,1561.9700000000003,2.1637940433013707
2021-09-12,NVDA,0.0,1561.9700000000003,2.1342286152539067
2021-09-24,DXCM,0.0,1561.9700000000003,2.1054602426340168
2021-09-26,PWR,0.0,1561.9700000000003,2.0774571223633775
2021-09-27,TEAM,-50.0,1511.9700000000003,1.9845608081102948
2021-09-27,MPWR,-50.0,1461.9700000000003,1.8940715509927046
2021-10-13,TMUS,0.0,1461.9700000000003,1.8698465453748296
2021-10-24,MMC,82.03,1544.0000000000002,1.9498241054076932
2021-10-27,COP,0.0,1544.0000000000002,1.9255080304534562
2021-10-30,NFLX,0.0,1544.0000000000002,1.9017909722327433
2021-10-30,TEAM,186.07,1730.0700000000002,2.105050420001404
2021-10-31,NOC,-50.0,1680.0700000000002,2.019639454080542
2021-10-31,APO,69.71,1749.7800000000002,2.0784535501658636
2021-10-31,WM,66.21,1815.9900000000002,2.1317781910142473
2021-11-05,PNW,0.0,1815.9900000000002,2.1070437491290703
2021-11-09,APA,81.81,1897.8000000000002,2.176709892330969
2021-11-14,EPAM,65.96,1963.7600000000002,2.2268228188331953
2021-11-14,NDAQ,0.0,1963.7600000000002,2.201854695036689
2021-11-16,BG,73.71,2037.4700000000003,2.259170788397349
2021-11-17,ODFL,0.0,2037.4700000000003,2.234395546803298
2021-11-17,MAS,185.05,2222.5200000000004,2.4108919048239428
2021-11-19,ON,-50.0,2172.5200000000004,2.3313644886610883
2021-11-22,MSFT,0.0,2172.5200000000004,2.306611883236507
2021-11-28,CDNS,-50.0,2122.5200000000004,2.229850978020758
2021-11-28,MSFT,141.21,2263.7300000000005,2.353476777385797
2021-11-28,JCI,-50.0,2213.7300000000005,2.2778133165024865
2021-11-30,COST,-50.0,2163.7300000000005,2.20369107280696
2021-12-02,BMY,186.89,2350.6200000000003,2.36989602328459
2021-12-05,ILMN,-50.0,2300.6200000000003,2.2963343512003553
2021-12-11,F,-50.0,2250.6200000000003,2.2242266591940063
2021-12-13,LOW,185.75,2436.3700000000003,2.3842355893329685
2021-12-21,MDT,0.0,2436.3700000000003,2.3611295378093073
2021-12-26,PFE,125.84,2562.2100000000005,2.459250289600499
2021-12-29,FDS,156.99,2719.2000000000007,2.5851194205955648
2021-12-30,UNH,0.0,2719.2000000000007,2.560774364908276
2022-01-06,GNRC,-50.0,2669.2000000000007,2.490235955734405
2022-01-09,PSA,-50.0,2619.2000000000007,2.421001559989437
2022-01-09,EXR,65.3,2684.500000000001,2.458634358437476
2022-01-09,PAYX,74.26,2758.760000000001,2.5037157411929205
2022-01-09,INVH,0.0,2758.760000000001,2.481197604424202
2022-01-09,RSG,65.8,2824.5600000000013,2.5177331737302397
2022-01-09,ZTS,65.33,2889.8900000000012,2.553207918638448
2022-01-09,ACN,70.1,2959.990000000001,2.5922386885399815
2022-01-09,AVB,0.0,2959.990000000001,2.569734004719125
2022-01-13,ABBV,-50.0,2909.990000000001,2.504582498003429
2022-01-16,F,250.72,3160.710000000001,2.6971592237100777
2022-01-18,MCK,-50.0,3110.710000000001,2.632032066571321
2022-01-18,VRTX,-50.0,3060.710000000001,2.567997769548481
2022-01-27,SLB,-50.0,3010.710000000001,2.5050290535644444
2022-02-09,AFL,72.24,3082.9500000000007,2.543968752988676
2022-02-10,AFL,68.93,3151.8800000000006,2.5795621010252923
2022-02-17,AWK,70.32,3222.2000000000007,2.6157059414645896
2022-02-24,ZBRA,-50.0,3172.2000000000007,2.554381256661849
2022-03-08,XOM,-50.0,3122.2000000000007,2.4940363040366216
2022-03-08,ECL,77.22,3199.4200000000005,2.5354667130741193
2022-03-08,PYPL,0.0,3199.4200000000005,2.515531703293027
2022-03-09,XOM,0.0,3199.4200000000005,2.4959077245419437
2022-03-14,EBAY,-50.0,3149.4200000000005,2.4378838584147604
2022-03-28,STLD,0.0,3149.4200000000005,2.419157789090938
2022-04-07,ATO,75.39,3224.8100000000004,2.4581849537563394
2022-04-10,KR,-50.0,3174.8100000000004,2.4017633250806076
2022-04-16,CTVA,79.56,3254.3700000000003,2.443465984536136
2022-04-21,AEE,77.52,3331.8900000000003,2.4830268112404346
2022-04-21,MCK,0.0,3331.8900000000003,2.4646594119551617
2022-04-21,ETR,77.32,3409.2100000000005,2.5033367812978415
2022-05-10,K,0.0,3409.2100000000005,2.485089108173297
2022-05-12,NFLX,-50.0,3359.2100000000005,2.4309225863602
2022-05-19,PSA,0.0,3359.2100000000005,2.4134573845203384
2022-06-09,VLO,166.49,3525.7000000000007,2.5150044622657672
2022-06-14,PLD,129.14,3654.8400000000006,2.5886587136473196
2022-06-21,ALGN,-50.0,3604.8400000000006,2.5352876005289673
2022-06-26,TROW,-50.0,3554.8400000000006,2.4826619636204863
2022-06-26,NFLX,-50.0,3504.8400000000006,2.4307662922699564
2022-07-15,DOW,72.62,3577.4600000000005,2.464042315742159
2022-09-02,CAH,0.0,3577.4600000000005,2.4471868597011914
2022-10-10,ESS,0.0,3577.4600000000005,2.4305604388115962
2022-10-17,O,99.32,3676.7800000000007,2.4811820067707866
2022-11-25,DD,0.0,3676.7800000000007,2.464550610198783
2022-12-22,UHS,-50.0,3626.7800000000007,2.414848778483145
2023-03-06,WST,-50.0,3576.7800000000007,2.3658044365430992
2023-05-02,GE,-50.0,3526.7800000000007,2.3174046235204764
2023-05-17,CCEP,0.0,3526.7800000000007,2.302276641244736
2023-05-20,CMG,121.43,3648.2100000000005,2.366100095708688
2023-05-21,CMA,0.0,3648.2100000000005,2.3508532919362968
2023-05-22,CMG,114.23,3762.4400000000005,2.4089385884054226
2023-05-23,ISRG,-50.0,3712.4400000000005,2.3618039269624904
2023-06-06,APP,-50.0,3662.4400000000005,2.3152652028809264
2023-06-12,SMCI,68.9,3731.3400000000006,2.3440033877216955
2023-06-15,AVGO,0.0,3731.3400000000006,2.329370434973256
2023-06-16,LYV,-50.0,3681.3400000000006,2.2838991050312303
2023-06-21,NVDA,0.0,3681.3400000000006,2.269817185300663
2023-06-22,VRSK,-50.0,3631.3400000000006,2.225268087220136
2023-06-26,META,-50.0,3581.3400000000006,2.1812616532783458
2023-07-01,RSG,0.0,3581.3400000000006,2.1680568215478457
2023-07-01,LLY,0.0,3581.3400000000006,2.1550109055102693
2023-07-11,CCL,132.14,3713.4800000000005,2.2211584742153128
2023-07-17,PHM,0.0,3713.4800000000005,2.2079519638392187
2023-07-19,MDB,-50.0,3663.4800000000005,2.1653484084410217
2023-07-19,ADBE,-50.0,3613.4800000000005,2.1232455216957997
2023-07-19,ADBE,-50.0,3563.4800000000005,2.0816345295190404
2023-07-19,NFLX,-50.0,3513.4800000000005,2.0405068616535442
2023-07-19,T,-50.0,3463.4800000000005,1.9998541457848105
2023-07-26,BRO,0.0,3463.4800000000005,1.9883730456235365
2023-07-26,STE,-50.0,3413.4800000000005,1.948482027424125
2023-07-27,IQV,134.28,3547.7600000000007,2.013637470675272
2023-07-28,RCL,125.24,3673.0000000000005,2.0729555045998675
2023-08-09,SMCI,-50.0,3623.0000000000005,2.033261418098541
2023-08-24,CEG,-50.0,3573.0000000000005,1.9940103790109787
2023-08-25,EW,-50.0,3523.0000000000005,1.955195010861794
2023-08-30,CHTR,0.0,3523.0000000000005,1.9444039551924999
2023-09-01,APP,0.0,3523.0000000000005,1.9337313610773745
2023-09-06,XEL,0.0,3523.0000000000005,1.9231752885022233
2023-09-11,NSC,0.0,3523.0000000000005,1.9127338395843394
2023-09-26,PODD,-50.0,3473.0000000000005,1.8754053680873184
2023-09-27,UPS,-50.0,3423.0000000000005,1.8384778756670124
2023-10-06,RTX,184.64,3607.6400000000003,1.9272957689339245
2023-10-13,ABT,184.96,3792.6000000000004,2.015339772012496
2023-10-14,CME,66.23,3858.8300000000004,2.0396948769582717
2023-10-22,LLY,0.0,3858.8300000000004,2.0289701752431286
2023-10-26,CBRE,241.43,4100.26,2.144637415283694
2023-10-29,KEYS,166.03,4266.29,2.2198682603467264
2023-10-30,PLD,182.87,4449.16,2.3030372236422365
2023-10-30,INVH,147.65,4596.8099999999995,2.36721240798092
2023-10-30,DAL,247.51,4844.32,2.4818913057723266
2023-10-30,MDT,174.54,5018.86,2.5582069481493206
2023-10-30,HD,199.63,5218.49,2.6464725321387155
2023-10-31,O,130.32,5348.8099999999995,2.6988752974910564
2023-10-31,CPT,129.77,5478.58,2.7504757723949647
2023-11-02,FMC,-50.0,5428.58,2.7117595216024166
2023-11-10,ENPH,-50.0,5378.58,2.6734281497731733
2023-11-14,ILMN,239.68,5618.26,2.7787495147428887
2023-11-14,HAS,67.53,5685.79,2.798309121028288
2023-11-19,ILMN,259.32,5945.11,2.9116059166067827
2023-12-13,MSI,0.0,5945.11,2.897415879387463
2023-12-14,RSG,-50.0,5895.11,2.8591136098397842
2023-12-15,SPGI,-50.0,5845.11,2.8211810771766497
2023-12-15,EMN,0.0,5845.11,2.807629865568216
2023-12-15,MMM,65.85,5910.96,2.8256872822130172
2023-12-20,PDD,131.45,6042.41,2.8747832343094326
2023-12-22,CRM,0.0,6042.41,2.8611707095283445
2023-12-28,QRVO,67.02,6109.43,2.8792718938040536
2023-12-28,CTAS,-50.0,6059.43,2.842312390791111
2023-12-29,ESS,0.0,6059.43,2.829042130220733
2024-01-09,TMUS,-50.0,6009.43,2.7926595625388067
2024-01-15,SPG,-50.0,5959.43,2.7566135796649407
2024-01-21,HD,-50.0,5909.43,2.7208995323515084
2024-01-22,TMUS,-50.0,5859.43,2.6855128565852087
2024-01-24,ABBV,-50.0,5809.43,2.6504490716427367
2024-01-26,QCOM,0.0,5809.43,2.6384117873097015
2024-01-27,COF,-50.0,5759.43,2.6038780011251133
2024-01-30,PTC,-50.0,5709.43,2.569655068804095
2024-01-30,PTC,-50.0,5659.43,2.5357388119530277
2024-01-31,C,0.0,5659.43,2.524427973247111
2024-01-31,BK,-50.0,5609.43,2.491013787097396
2024-02-02,AMGN,65.6,5675.030000000001,2.5090032951991903
2024-02-02,AMGN,65.6,5740.630000000001,2.526834435635583
2024-02-08,MRK,-50.0,5690.630000000001,2.493849004212035
2024-02-08,ABBV,65.72,5756.350000000001,2.511643022108227
2024-02-11,CRWD,0.0,5756.350000000001,2.50073168889088
2024-02-11,NOW,-50.0,5706.350000000001,2.4682872015565955
2024-02-12,NOW,0.0,5706.350000000001,2.4576565842744698
2024-02-16,NFLX,-50.0,5656.350000000001,2.4256750912348624
2024-02-21,CHRW,0.0,5656.350000000001,2.4153172194330654
2024-02-23,WRB,65.76,5722.1100000000015,2.433008202889765
2024-02-23,TRV,-50.0,5672.1100000000015,2.401537292775633
2024-02-26,SYK,34.16,5706.270000000001,2.4058143580858675
2024-02-26,MRK,0.0,5706.270000000001,2.395713814835031
2024-02-26,CB,-50.0,5656.270000000001,2.36479355054252
2024-02-29,FTV,136.38,5792.6500000000015,2.411728746100481
2024-03-03,NFLX,-50.0,5742.6500000000015,2.3809984823785637
2024-03-03,CBOE,66.92,5809.5700000000015,2.3987988106527602
2024-03-06,DLTR,197.78,6007.350000000001,2.470263270641154
2024-03-08,ETN,-50.0,5957.350000000001,2.4396708370151146
2024-03-09,AMD,132.63,6089.980000000001,2.483814064412893
2024-03-09,IBM,74.51,6164.490000000002,2.5039905700809184
2024-03-13,DVA,0.0,6164.490000000002,2.4938606105030847
2024-03-19,PGR,-50.0,6114.490000000002,2.4636661531686865
2024-03-22,TSCO,0.0,6114.490000000002,2.4537793219483732
2024-03-22,IEX,153.74,6268.230000000001,2.5054216526278807
2024-03-22,FAST,128.87,6397.100000000001,2.5467517916857285
2024-03-24,GWW,73.49,6470.590000000001,2.565739595229032
2024-03-24,BLDR,69.31,6539.9000000000015,2.582980504913268
2024-03-25,ETN,-50.0,6489.9000000000015,2.5531488009064023
2024-03-25,AZO,222.55,6712.450000000002,2.6081661679025747
2024-03-27,AXON,-50.0,6662.450000000002,2.5787185632979237
2024-03-28,RSG,0.0,6662.450000000002,2.5687760489340765
2024-03-30,LDOS,0.0,6662.450000000002,2.55890990887255
2024-03-30,IR,0.0,6662.450000000002,2.5491192664664397
2024-03-30,CL,-50.0,6612.450000000002,2.5203456800776887
2024-03-30,WRB,70.09,6682.540000000002,2.537389294358255
2024-04-08,PH,0.0,6682.540000000002,2.527791162161155
2024-04-08,TRV,65.16,6747.700000000002,2.5428204297798773
2024-04-08,APH,-50.0,6697.700000000002,2.514502587110319
2024-04-08,CEG,0.0,6697.700000000002,2.50509775442973
2024-04-08,PGR,-50.0,6647.700000000002,2.4771315191873455
2024-04-14,APO,-50.0,6597.700000000002,2.449372931275371
2024-04-25,BA,69.37,6667.0700000000015,2.4659714675264897
2024-04-26,TRGP,-50.0,6617.0700000000015,2.438458592079785
2024-05-03,ROST,130.77,6747.840000000002,2.477518774405406
2024-05-11,RTX,0.0,6747.840000000002,2.4684556590395146
2024-05-11,CL,-50.0,6697.840000000002,2.4412345666952984
2024-05-19,CTAS,-50.0,6647.840000000002,2.4142111850830124
2024-05-20,TSCO,0.0,6647.840000000002,2.405475526700734
2024-05-26,TT,-50.0,6597.840000000002,2.378775929664979
2024-05-29,LULU,-50.0,6547.840000000002,2.3522681656982787
2024-05-31,AES,130.26,6678.100000000002,2.3904755829712783
2024-06-03,NEE,65.25,6743.350000000002,2.405222632587303
2024-06-23,NVDA,0.0,6743.350000000002,2.396674159009354
2024-07-10,COST,-50.0,6693.350000000002,2.370478521216073
2024-07-11,NTAP,75.28,6768.630000000002,2.3886796439984614
2024-07-14,ARM,133.59,6902.220000000002,2.427258247052129
2024-07-14,COST,-50.0,6852.220000000002,2.4012308260760817
2024-07-17,FDX,67.02,6919.2400000000025,2.416249427911068
2024-07-26,BBWI,0.0,6919.2400000000025,2.4078410700451793
2024-07-31,PNC,0.0,6919.2400000000025,2.3994910300849472
2024-08-03,MCK,132.41,7051.650000000002,2.4369578648701316
2024-08-06,LULU,65.02,7116.670000000003,2.4509577362556274
2024-08-12,O,-50.0,7066.670000000003,2.4253849547447413
2024-08-24,CBRE,-50.0,7016.670000000003,2.3999871119043124
2024-08-28,IRM,-50.0,6966.670000000003,2.374762418768678
2024-09-05,MRNA,0.0,6966.670000000003,2.366694951488779
2024-09-05,MDT,67.35,7034.020000000003,2.381484575479068
2024-09-08,VLTO,-50.0,6984.020000000003,2.3565776570758783
2024-09-17,PNW,-50.0,6934.020000000003,2.331838257385373
2024-09-17,DUK,-50.0,6884.020000000003,2.3072646920283173
2024-09-17,AEP,68.22,6952.240000000003,2.322345841076725
2024-10-02,NI,-50.0,6902.240000000003,2.297967504766403
2024-10-05,AFL,0.0,6902.240000000003,2.290342252571171
2024-10-10,ORCL,-50.0,6852.240000000003,2.2662310134559545
2024-10-14,ORCL,-50.0,6802.240000000003,2.24227873409141
2024-10-14,FTNT,0.0,6802.240000000003,2.234911609768895
2024-10-17,DAL,-50.0,6752.240000000003,2.211218772475314
2024-10-21,J,0.0,6752.240000000003,2.2040011252018123
2024-10-30,LYV,-50.0,6702.240000000003,2.1805630232049547
2024-11-07,AMP,-50.0,6652.240000000003,2.1572769376022713
2024-11-07,MTB,-50.0,6602.240000000003,2.1341413942373566
2024-11-10,MSI,162.87,6765.110000000003,2.1797424060008233
2024-11-10,WAB,0.0,6765.110000000003,2.1727417551010113
2024-11-11,MSI,150.74,6915.850000000003,2.2140439121403768
2024-11-12,BLK,0.0,6915.850000000003,2.2067225002542297
2024-11-12,APO,-50.0,6865.850000000003,2.18380029438373
2024-11-12,FI,0.0,6865.850000000003,2.176876369078588
2024-11-13,HON,149.99,7015.840000000003,2.217401518467954
2024-11-14,QRVO,0.0,7015.840000000003,2.2104153580489836
2024-11-14,CSCO,-50.0,6965.840000000003,2.187769522137889
2024-11-14,TMUS,68.35,7034.190000000003,2.2023194362089304
2024-11-17,DLTR,71.85,7106.040000000004,2.217870913960234
2024-11-18,IFF,0.0,7106.040000000004,2.210970239904479
2024-11-19,LLY,72.28,7178.320000000003,2.2265317866668215
2024-11-19,KDP,0.0,7178.320000000003,2.219647007752062
2024-11-20,CDW,67.02,7245.340000000004,2.2334644074459264
2024-11-20,APTV,134.29,7379.630000000004,2.2678699518502166
2024-11-22,BKR,65.28,7444.9100000000035,2.2809218540598626
2024-11-22,MS,65.67,7510.580000000004,2.2940131460931936
2024-11-25,AME,68.19,7578.770000000003,2.3077920690238054
2024-11-27,SNA,146.89,7725.6600000000035,2.345379315922382
2024-11-27,PAYC,69.26,7794.920000000004,2.3592432148058977
2024-11-27,FICO,370.29,8165.210000000004,2.453833873318173
2024-11-28,ETR,0.0,8165.210000000004,2.4464816319197817
2024-12-01,BK,0.0,8165.210000000004,2.439173316865081
2024-12-01,DLR,65.11,8230.320000000003,2.451300757636928
2024-12-01,FICO,365.75,8596.070000000003,2.542475123151246
2024-12-02,PKG,174.96,8771.030000000002,2.586573004202998
2024-12-05,CRM,65.43,8836.460000000003,2.5982061843320747
2024-12-05,EMR,72.12,8908.580000000004,2.6117324647200886
2024-12-06,AXON,71.52,8980.100000000004,2.62500427873856
2024-12-09,DDOG,188.52,9168.620000000004,2.672299723615806
2024-12-13,PAYC,68.33,9236.950000000004,2.6843913206361365
2024-12-20,MDLZ,-50.0,9186.950000000004,2.6621240794186045
2024-12-22,REGN,-50.0,9136.950000000004,2.639985513950091
2025-01-03,STLD,128.09,9265.040000000005,2.6692827156925993
2025-01-03,AVY,0.0,9265.040000000005,2.661614533289129
2025-01-08,LHX,0.0,9265.040000000005,2.653990282226659
2025-01-10,URI,67.58,9332.620000000004,2.6657127255818795
2025-01-12,AAL,229.54,9562.160000000005,2.723497899407088
2025-01-12,GIS,-50.0,9512.160000000005,2.7015622816218285
2025-01-13,IR,0.0,9512.160000000005,2.693911265380944
2025-01-13,EMN,74.08,9586.240000000005,2.707224196296348
2025-01-13,NDSN,0.0,9586.240000000005,2.6996003277851184
2025-01-21,BIIB,-50.0,9536.240000000005,2.677978218891073
2025-01-24,KMI,94.98,9631.220000000005,2.6970766524383802
2025-01-26,KMI,86.23,9717.450000000004,2.7136249583180327
2025-01-27,ETR,-50.0,9667.450000000004,2.6921444309052944
2025-02-04,PCG,0.0,9667.450000000004,2.684668297276116
2025-02-06,ABT,-50.0,9617.450000000004,2.6633869335759353
2025-02-11,TEAM,193.96,9811.410000000003,2.70959704913434
2025-02-16,TEAM,214.71,10026.120000000003,2.761267335482448
2025-02-19,JPM,138.67,10164.790000000003,2.791769336917602
2025-02-20,FI,187.88,10352.670000000002,2.8355828039716084
2025-02-23,APP,177.25,10529.920000000002,2.876253327349152
2025-02-23,WMT,65.54,10595.460000000003,2.8862717468546393
2025-02-23,NFLX,70.84,10666.300000000003,2.897675565036956
2025-02-23,TMUS,0.0,10666.300000000003,2.8898248811584146
2025-02-23,LYV,-50.0,10616.300000000003,2.8685067047963377
2025-02-25,FOX,72.81,10689.110000000002,2.8803970611683174
2025-02-25,FOXA,66.57,10755.680000000002,2.890546532451664
2025-03-04,CE,-50.0,10705.680000000002,2.8693978364801214
2025-03-04,WELL,0.0,10705.680000000002,2.8617276696305303
2025-03-09,HWM,-50.0,10655.680000000002,2.840768567210175
2025-03-09,BK,0.0,10655.680000000002,2.8332153101704827
2025-03-09,ETR,-50.0,10605.680000000002,2.8124429774301145
2025-03-09,WELL,-50.0,10555.680000000002,2.7917805225828864
2025-03-09,NI,-50.0,10505.680000000002,2.771227076108903
2025-03-09,FI,66.48,10572.160000000002,2.781426466598171
2025-04-06,T,-50.0,10522.160000000002,2.7610080533250083
2025-04-07,TFC,0.0,10522.160000000002,2.7537821465873895
2025-04-07,DXCM,-50.0,10472.160000000002,2.733542489295638
2025-04-09,TTD,-50.0,10422.160000000002,2.713408219855278
2025-04-09,TTD,-50.0,10372.160000000002,2.693378517272296
2025-04-09,DAL,-50.0,10322.160000000002,2.673452569058222
2025-04-09,FITB,-50.0,10272.160000000002,2.65362957112026
2025-04-09,TROW,-50.0,10222.160000000002,2.633908727653128
2025-04-09,TER,-50.0,10172.160000000002,2.6142892510325604
2025-04-09,ACN,-50.0,10122.160000000002,2.5947703617104496
2025-04-09,HPE,-50.0,10072.160000000002,2.575351288111596
2025-04-09,IT,-50.0,10022.160000000002,2.5560312665320395
2025-04-09,CSX,-50.0,9972.160000000002,2.5368095410389397
2025-04-09,MAR,-50.0,9922.160000000002,2.517685363371984
2025-04-09,LULU,-50.0,9872.160000000002,2.4986579928462906
2025-04-09,PNR,-50.0,9822.160000000002,2.4797266962567828
2025-04-09,RF,-50.0,9772.160000000002,2.4608907477840076
2025-04-09,ILMN,-50.0,9722.160000000002,2.4421494289013763
2025-04-09,HLT,-50.0,9672.160000000002,2.423502028283796
2025-04-09,AAL,-50.0,9622.160000000002,2.4049478417176737
2025-04-09,SWKS,-50.0,9572.160000000002,2.386486172012266
2025-04-20,CE,238.64,9810.800000000001,2.4398997370022455
2025-04-22,GPN,127.57,9938.37,2.4654942269816
2025-06-12,MCHP,-50.0,9888.37,2.447019784706446
2025-06-16,LHX,-50.0,9838.37,2.4286365520641664
2025-06-29,HWM,-50.0,9788.37,2.410343855255409
2025-07-01,HWM,-50.0,9738.37,2.392141027101329
2025-07-07,APH,-50.0,9688.37,2.3740274069624716
2025-07-07,ORCL,-50.0,9638.37,2.3560023406588475
2025-07-07,ROK,-50.0,9588.37,2.338065180391179
2025-07-18,ORCL,-50.0,9538.37,2.3202152846632935
2025-07-24,TXT,-50.0,9488.37,2.3024520182056483
2025-07-27,HWM,0.0,9488.37,2.2968784030171596
2025-07-28,C,-50.0,9438.37,2.2792572849034056
2025-07-29,URI,-50.0,9388.37,2.26172106769167
2025-07-31,LVS,-50.0,9338.37,2.2442691392607554
2025-08-14,LVS,-50.0,9288.37,2.2269008933597436
2025-08-17,DOW,0.0,9288.37,2.221574634244673
2025-08-22,NOC,-50.0,9238.37,2.204343422950534
2025-09-08,HCA,0.0,9238.37,2.199096216699089
2025-09-09,BWA,0.0,9238.37,2.1938739319630427
2025-09-24,WBD,76.76,9315.130000000001,2.206861720827289
2025-10-07,LRCX,-50.0,9265.130000000001,2.18982818870377
2025-10-09,MU,0.0,9265.130000000001,2.184664698994802
2025-10-09,HPE,-50.0,9215.130000000001,2.1677635222839777
2025-10-24,VZ,62.08,9277.210000000001,2.1772454532753684
2025-10-24,T,8.15,9285.36,2.1740559185774693
2025-10-30,CAT,0.0,9285.36,2.168977517299816
2025-10-30,GLW,65.29,9350.650000000001,2.1791384071288626
2025-11-02,CHRW,-50.0,9300.650000000001,2.162446559624053
2025-11-02,CTAS,-2.15,9298.500000000002,2.156931702544354
2025-11-08,STZ,68.54,9367.040000000003,2.1678020675332617
2025-11-08,FDS,48.91,9415.950000000003,2.174089778054872
2025-11-11,TER,-50.0,9365.950000000003,2.1575633677048733
2025-11-11,ISRG,5.37,9371.320000000003,2.1538387779741557
2025-11-11,LRCX,-50.0,9321.320000000003,2.137434596483011
2025-11-21,ADP,25.88,9347.200000000003,2.1384654062749116
2025-11-21,ZTS,0.0,9347.200000000003,2.1335841627758185
2025-11-21,FI,100.42,9447.620000000003,2.1515947367525685
2025-11-21,FMC,76.47,9524.090000000002,2.1640814991207997
2025-11-29,JNJ,16.22,9540.310000000001,2.16285256383444
2025-12-02,LVS,33.13,9573.44,2.1654541276537724
2025-12-02,CHRW,6.02,9579.460000000001,2.161925670295108
